item_id	condition	binary_label	split	sentence	template_family	verb_lemma	object_lemma	violation_type	qc_notes
PLAUS_0334	weak_congruence	1	train	She does not fight two anger	do_negation	fight	anger		
PLAUS_0335	weak_congruence	1	train	She does not screw two woods	do_negation	screw	wood		
PLAUS_0336	weak_congruence	1	train	She does not show two times	do_negation	show	time		
PLAUS_0337	weak_congruence	1	train	She does not spare two ribs	do_negation	spare	rib		
PLAUS_0338	weak_congruence	1	train	She does not squint one glare	do_negation	squint	glare		
PLAUS_0339	weak_congruence	1	train	She does not squint two glare	do_negation	squint	glare		
PLAUS_0340	weak_congruence	1	train	She is dancing two halls	be_progressive	dance	hall		
PLAUS_0341	weak_congruence	1	train	She is fighting one anger	be_progressive	fight	anger		
PLAUS_0342	weak_congruence	1	train	She is fighting two anger	be_progressive	fight	anger		
PLAUS_0343	weak_congruence	1	train	She is showing two times	be_progressive	show	time		
PLAUS_0344	weak_congruence	1	train	She is squinting one glare	be_progressive	squint	glare		
PLAUS_0345	weak_congruence	1	train	She is squinting two glare	be_progressive	squint	glare		
PLAUS_0346	weak_congruence	1	train	They are dancing one hall	be_progressive	dance	hall		
PLAUS_0347	weak_congruence	1	train	They are dancing three halls	be_progressive	dance	hall		
PLAUS_0348	weak_congruence	1	train	They are dancing two halls	be_progressive	dance	hall		
PLAUS_0349	weak_congruence	1	train	They are fighting one anger	be_progressive	fight	anger		
PLAUS_0350	weak_congruence	1	train	They are fighting two anger	be_progressive	fight	anger		
PLAUS_0351	weak_congruence	1	train	They are screwing two woods	be_progressive	screw	wood		
PLAUS_0352	weak_congruence	1	train	They are showing two times	be_progressive	show	time		
PLAUS_0353	weak_congruence	1	train	They are sparing two ribs	be_progressive	spare	rib		
PLAUS_0354	weak_congruence	1	train	They are squinting one glare	be_progressive	squint	glare		
PLAUS_0355	weak_congruence	1	train	They are squinting two glare	be_progressive	squint	glare		
PLAUS_0356	weak_congruence	1	train	They do not dance two halls	do_negation	dance	hall		
PLAUS_0357	weak_congruence	1	train	They do not fight one anger	do_negation	fight	anger		
PLAUS_0358	weak_congruence	1	train	They do not fight two anger	do_negation	fight	anger		
PLAUS_0359	weak_congruence	1	train	They do not squint one glare	do_negation	squint	glare		
PLAUS_0360	weak_congruence	1	train	They do not squint two glare	do_negation	squint	glare		
PLAUS_0361	incongruent	0	validation	Every day he turns one sugar	present_3s	turn	sugar		
PLAUS_0362	incongruent	0	validation	Every day he yawns two peace	present_3s	yawn	peace		
PLAUS_0363	incongruent	0	validation	Every day she turns three sugars	present_3s	turn	sugar		
PLAUS_0364	incongruent	0	validation	Every day she yawns one peace	present_3s	yawn	peace		
PLAUS_0365	incongruent	0	validation	Every day she yawns one traffic	present_3s	yawn	traffic		
PLAUS_0366	incongruent	0	validation	Every day she yawns three traffic	present_3s	yawn	traffic		
PLAUS_0367	incongruent	0	validation	Every day they turn one sugar	present_3s	turn	sugar		
PLAUS_0368	incongruent	0	validation	Every day they yawn one traffic	present_3s	yawn	traffic		
PLAUS_0369	incongruent	0	validation	Every day they yawn three peace	present_3s	yawn	peace		
PLAUS_0370	incongruent	0	validation	Every day they yawn three traffic	present_3s	yawn	traffic		
PLAUS_0371	incongruent	0	validation	Every day they yawn two peace	present_3s	yawn	peace		
PLAUS_0372	incongruent	0	validation	He does not shiver one power	do_negation	shiver	power		
PLAUS_0373	incongruent	0	validation	He does not shiver two powers	do_negation	shiver	power		
PLAUS_0374	incongruent	0	validation	He does not turn two sugars	do_negation	turn	sugar		
PLAUS_0375	incongruent	0	validation	He does not yawn one peace	do_negation	yawn	peace		
PLAUS_0376	incongruent	0	validation	He does not yawn three peace	do_negation	yawn	peace		
PLAUS_0377	incongruent	0	validation	He is turning two sugars	be_progressive	turn	sugar		
PLAUS_0378	incongruent	0	validation	He is yawning three peace	be_progressive	yawn	peace		
PLAUS_0379	incongruent	0	validation	Last week he shivered one power	simple_past	shiver	power		
PLAUS_0380	incongruent	0	validation	Last week he shivered two powers	simple_past	shiver	power		
PLAUS_0381	incongruent	0	validation	Last week he yawned one peace	simple_past	yawn	peace		
PLAUS_0382	incongruent	0	validation	Last week she turned three sugars	simple_past	turn	sugar		
PLAUS_0383	incongruent	0	validation	Last week she turned two sugars	simple_past	turn	sugar		
PLAUS_0384	incongruent	0	validation	Last week she yawned three traffic	simple_past	yawn	traffic		
PLAUS_0385	incongruent	0	validation	Last week she yawned two peace	simple_past	yawn	peace		
PLAUS_0386	incongruent	0	validation	Last week they shivered three powers	simple_past	shiver	power		
PLAUS_0387	incongruent	0	validation	Last week they shivered two powers	simple_past	shiver	power		
PLAUS_0388	incongruent	0	validation	Last week they turned five sugars	simple_past	turn	sugar		
PLAUS_0389	incongruent	0	validation	Last week they turned four sugars	simple_past	turn	sugar		
PLAUS_0390	incongruent	0	validation	Last week they turned three sugars	simple_past	turn	sugar		
PLAUS_0391	incongruent	0	validation	Last week they turned two sugars	simple_past	turn	sugar		
PLAUS_0392	incongruent	0	validation	She does not shiver three powers	do_negation	shiver	power		
PLAUS_0393	incongruent	0	validation	She does not turn two sugars	do_negation	turn	sugar		
PLAUS_0394	incongruent	0	validation	She does not yawn one peace	do_negation	yawn	peace		
PLAUS_0395	incongruent	0	validation	She does not yawn three peace	do_negation	yawn	peace		
PLAUS_0396	incongruent	0	validation	She does not yawn two peace	do_negation	yawn	peace		
PLAUS_0397	incongruent	0	validation	She is shivering three powers	be_progressive	shiver	power		
PLAUS_0398	incongruent	0	validation	She is turning one sugar	be_progressive	turn	sugar		
PLAUS_0399	incongruent	0	validation	She is turning six sugars	be_progressive	turn	sugar		
PLAUS_0400	incongruent	0	validation	She is yawning one peace	be_progressive	yawn	peace		
PLAUS_0401	incongruent	0	validation	They are shivering three powers	be_progressive	shiver	power		
PLAUS_0402	incongruent	0	validation	They are shivering two powers	be_progressive	shiver	power		
PLAUS_0403	incongruent	0	validation	They are turning one sugar	be_progressive	turn	sugar		
PLAUS_0404	incongruent	0	validation	They are turning three sugars	be_progressive	turn	sugar		
PLAUS_0405	incongruent	0	validation	They do not shiver one power	do_negation	shiver	power		
PLAUS_0406	incongruent	0	validation	They do not shiver two powers	do_negation	shiver	power		
PLAUS_0407	incongruent	0	validation	They do not turn one sugar	do_negation	turn	sugar		
PLAUS_0408	incongruent	0	validation	They do not yawn one peace	do_negation	yawn	peace		
PLAUS_0409	incongruent	0	validation	They do not yawn one traffic	do_negation	yawn	traffic		
PLAUS_0410	incongruent	0	validation	They do not yawn two peace	do_negation	yawn	peace		
PLAUS_0411	strong_congruence	1	validation	Every day he chisels three hammers	present_3s	chisel	hammer		
PLAUS_0412	strong_congruence	1	validation	Every day he chisels two hammers	present_3s	chisel	hammer		
PLAUS_0413	strong_congruence	1	validation	Every day he nails two hammers	present_3s	nail	hammer		
PLAUS_0414	strong_congruence	1	validation	Every day she chisels one hammer	present_3s	chisel	hammer		
PLAUS_0415	strong_congruence	1	validation	Every day they chisel one hammer	present_3s	chisel	hammer		
PLAUS_0416	strong_congruence	1	validation	Every day they chisel three hammers	present_3s	chisel	hammer		
PLAUS_0417	strong_congruence	1	validation	Every day they nail one hammer	present_3s	nail	hammer		
PLAUS_0418	strong_congruence	1	validation	Every day they nail two hammers	present_3s	nail	hammer		
PLAUS_0419	strong_congruence	1	validation	He does not chisel five hammers	do_negation	chisel	hammer		
PLAUS_0420	strong_congruence	1	validation	He does not nail one hammer	do_negation	nail	hammer		
PLAUS_0421	strong_congruence	1	validation	He does not nail three hammers	do_negation	nail	hammer		
PLAUS_0422	strong_congruence	1	validation	He is chiselling one hammer	be_progressive	chisel	hammer		
PLAUS_0423	strong_congruence	1	validation	He is chiselling six hammers	be_progressive	chisel	hammer		
PLAUS_0424	strong_congruence	1	validation	He is nailing one hammer	be_progressive	nail	hammer		
PLAUS_0425	strong_congruence	1	validation	Last week he chiseled one hammer	simple_past	chisel	hammer		
PLAUS_0426	strong_congruence	1	validation	Last week he chiseled three hammers	simple_past	chisel	hammer		
PLAUS_0427	strong_congruence	1	validation	Last week he nailed one hammer	simple_past	nail	hammer		
PLAUS_0428	strong_congruence	1	validation	Last week she chiseled one hammer	simple_past	chisel	hammer		
PLAUS_0429	strong_congruence	1	validation	Last week she chiseled six hammers	simple_past	chisel	hammer		
PLAUS_0430	strong_congruence	1	validation	Last week she nailed one hammer	simple_past	nail	hammer		
PLAUS_0431	strong_congruence	1	validation	She does not chisel four hammers	do_negation	chisel	hammer		
PLAUS_0432	strong_congruence	1	validation	She is chiselling three hammers	be_progressive	chisel	hammer		
PLAUS_0433	strong_congruence	1	validation	She is nailing one hammer	be_progressive	nail	hammer		
PLAUS_0434	strong_congruence	1	validation	They are chiselling three hammers	be_progressive	chisel	hammer		
PLAUS_0435	strong_congruence	1	validation	They are nailing two hammers	be_progressive	nail	hammer		
PLAUS_0436	weak_congruence	1	validation	Every day he blots two messes	present_3s	blot	mess		
PLAUS_0437	weak_congruence	1	validation	Every day he spoils two brats	present_3s	spoil	brat		
PLAUS_0438	weak_congruence	1	validation	Every day she blots two messes	present_3s	blot	mess		
PLAUS_0439	weak_congruence	1	validation	Every day she spoils two brats	present_3s	spoil	brat		
PLAUS_0440	weak_congruence	1	validation	He does not blot two messes	do_negation	blot	mess		
PLAUS_0441	weak_congruence	1	validation	He does not spoil two brats	do_negation	spoil	brat		
PLAUS_0442	weak_congruence	1	validation	He is blotting two messes	be_progressive	blot	mess		
PLAUS_0443	weak_congruence	1	validation	He is spoiling two brats	be_progressive	spoil	brat		
PLAUS_0444	weak_congruence	1	validation	Last week he blotted three messes	simple_past	blot	mess		
PLAUS_0445	weak_congruence	1	validation	Last week he blotted two messes	simple_past	blot	mess		
PLAUS_0446	weak_congruence	1	validation	Last week he spoiled two brats	simple_past	spoil	brat		
PLAUS_0447	weak_congruence	1	validation	Last week she blotted three messes	simple_past	blot	mess		
PLAUS_0448	weak_congruence	1	validation	Last week she blotted two messes	simple_past	blot	mess		
PLAUS_0449	weak_congruence	1	validation	Last week she spoiled two brats	simple_past	spoil	brat		
PLAUS_0450	weak_congruence	1	validation	Last week they blotted four messes	simple_past	blot	mess		
PLAUS_0451	weak_congruence	1	validation	Last week they blotted three messes	simple_past	blot	mess		
PLAUS_0452	weak_congruence	1	validation	Last week they blotted two messes	simple_past	blot	mess		
PLAUS_0453	weak_congruence	1	validation	Last week they spoiled two brats	simple_past	spoil	brat		
PLAUS_0454	weak_congruence	1	validation	She does not blot two messes	do_negation	blot	mess		
PLAUS_0455	weak_congruence	1	validation	She does not spoil two brats	do_negation	spoil	brat		
PLAUS_0456	weak_congruence	1	validation	She is blotting two messes	be_progressive	blot	mess		
PLAUS_0457	weak_congruence	1	validation	She is spoiling two brats	be_progressive	spoil	brat		
PLAUS_0458	weak_congruence	1	validation	They are blotting two messes	be_progressive	blot	mess		
PLAUS_0459	weak_congruence	1	validation	They are spoiling two brats	be_progressive	spoil	brat		
PLAUS_0460	weak_congruence	1	validation	They do not blot two messes	do_negation	blot	mess		
PLAUS_0461	incongruent	0	test	Every day he decides three blenders	present_3s	decide	blender		
PLAUS_0462	incongruent	0	test	Every day he demolishes two golds	present_3s	demolish	gold		unseen_phase1:demolish
PLAUS_0463	incongruent	0	test	Every day he flips three beans	present_3s	flip	bean		
PLAUS_0464	incongruent	0	test	Every day he flips two beans	present_3s	flip	bean		
PLAUS_0465	incongruent	0	test	Every day he reaches one reason	present_3s	reach	reason		
PLAUS_0466	incongruent	0	test	Every day he reaches three reasons	present_3s	reach	reason		
PLAUS_0467	incongruent	0	test	Every day he reaches two reasons	present_3s	reach	reason		
PLAUS_0468	incongruent	0	test	Every day she demolishes three golds	present_3s	demolish	gold		unseen_phase1:demolish
PLAUS_0469	incongruent	0	test	Every day she flips one bean	present_3s	flip	bean		
PLAUS_0470	incongruent	0	test	Every day she flutters one torture	present_3s	flutter	torture		
PLAUS_0471	incongruent	0	test	Every day she reaches one reason	present_3s	reach	reason		
PLAUS_0472	incongruent	0	test	Every day she reaches two reasons	present_3s	reach	reason		
PLAUS_0473	incongruent	0	test	Every day she reaches two voices	present_3s	reach	voice		
PLAUS_0474	incongruent	0	test	Every day they decide one blender	present_3s	decide	blender		
PLAUS_0475	incongruent	0	test	Every day they demolish one gold	present_3s	demolish	gold		unseen_phase1:demolish
PLAUS_0476	incongruent	0	test	Every day they flip five beans	present_3s	flip	bean		
PLAUS_0477	incongruent	0	test	Every day they flip three beans	present_3s	flip	bean		
PLAUS_0478	incongruent	0	test	Every day they flutter two tortures	present_3s	flutter	torture		
PLAUS_0479	incongruent	0	test	Every day they reach three voices	present_3s	reach	voice		
PLAUS_0480	incongruent	0	test	Every day they reach two reasons	present_3s	reach	reason		
PLAUS_0481	incongruent	0	test	He does not decide three blenders	do_negation	decide	blender		
PLAUS_0482	incongruent	0	test	He does not demolish one gold	do_negation	demolish	gold		unseen_phase1:demolish
PLAUS_0483	incongruent	0	test	He does not reach one reason	do_negation	reach	reason		
PLAUS_0484	incongruent	0	test	He does not reach one voice	do_negation	reach	voice		
PLAUS_0485	incongruent	0	test	He does not reach three reasons	do_negation	reach	reason		
PLAUS_0486	incongruent	0	test	He does not reach three voices	do_negation	reach	voice		
PLAUS_0487	incongruent	0	test	He does not reach two reasons	do_negation	reach	reason		
PLAUS_0488	incongruent	0	test	He is deciding three blenders	be_progressive	decide	blender		
PLAUS_0489	incongruent	0	test	He is deciding two blenders	be_progressive	decide	blender		
PLAUS_0490	incongruent	0	test	He is demolishing two golds	be_progressive	demolish	gold		unseen_phase1:demolish
PLAUS_0491	incongruent	0	test	He is flipping one bean	be_progressive	flip	bean		
PLAUS_0492	incongruent	0	test	He is fluttering three tortures	be_progressive	flutter	torture		
PLAUS_0493	incongruent	0	test	He is reaching three voices	be_progressive	reach	voice		
PLAUS_0494	incongruent	0	test	He is reaching two voices	be_progressive	reach	voice		
PLAUS_0495	incongruent	0	test	Last week he decided three blenders	simple_past	decide	blender		
PLAUS_0496	incongruent	0	test	Last week he demolished three golds	simple_past	demolish	gold		unseen_phase1:demolish
PLAUS_0497	incongruent	0	test	Last week he fluttered three tortures	simple_past	flutter	torture		
PLAUS_0498	incongruent	0	test	Last week she flipped one bean	simple_past	flip	bean		
PLAUS_0499	incongruent	0	test	Last week she fluttered two tortures	simple_past	flutter	torture		
PLAUS_0500	incongruent	0	test	Last week she reached two reasons	simple_past	reach	reason		
PLAUS_0501	incongruent	0	test	Last week she reached two voices	simple_past	reach	voice		
PLAUS_0502	incongruent	0	test	Last week they decided one blender	simple_past	decide	blender		
PLAUS_0503	incongruent	0	test	Last week they demolished three golds	simple_past	demolish	gold		unseen_phase1:demolish
PLAUS_0504	incongruent	0	test	Last week they flipped one bean	simple_past	flip	bean		
PLAUS_0505	incongruent	0	test	Last week they flipped three beans	simple_past	flip	bean		
PLAUS_0506	incongruent	0	test	Last week they reached one reason	simple_past	reach	reason		
PLAUS_0507	incongruent	0	test	Last week they reached one voice	simple_past	reach	voice		
PLAUS_0508	incongruent	0	test	Last week they reached three voices	simple_past	reach	voice		
PLAUS_0509	incongruent	0	test	Last week they reached two reasons	simple_past	reach	reason		
PLAUS_0510	incongruent	0	test	She does not decide three blenders	do_negation	decide	blender		
PLAUS_0511	incongruent	0	test	She does not flip one bean	do_negation	flip	bean		
PLAUS_0512	incongruent	0	test	She does not flip two beans	do_negation	flip	bean		
PLAUS_0513	incongruent	0	test	She does not reach two reasons	do_negation	reach	reason		
PLAUS_0514	incongruent	0	test	She is deciding one blender	be_progressive	decide	blender		
PLAUS_0515	incongruent	0	test	She is deciding two blenders	be_progressive	decide	blender		
PLAUS_0516	incongruent	0	test	She is flipping two beans	be_progressive	flip	bean		
PLAUS_0517	incongruent	0	test	She is fluttering three tortures	be_progressive	flutter	torture		
PLAUS_0518	incongruent	0	test	She is fluttering two tortures	be_progressive	flutter	torture		
PLAUS_0519	incongruent	0	test	She is reaching one voice	be_progressive	reach	voice		
PLAUS_0520	incongruent	0	test	She is reaching three reasons	be_progressive	reach	reason		
PLAUS_0521	incongruent	0	test	She is reaching three voices	be_progressive	reach	voice		
PLAUS_0522	incongruent	0	test	They are deciding three blenders	be_progressive	decide	blender		
PLAUS_0523	incongruent	0	test	They are demolishing two golds	be_progressive	demolish	gold		unseen_phase1:demolish
PLAUS_0524	incongruent	0	test	They are flipping six beans	be_progressive	flip	bean		
PLAUS_0525	incongruent	0	test	They are flipping two beans	be_progressive	flip	bean		
PLAUS_0526	incongruent	0	test	They are fluttering two tortures	be_progressive	flutter	torture		
PLAUS_0527	incongruent	0	test	They are reaching four voices	be_progressive	reach	voice		
PLAUS_0528	incongruent	0	test	They are reaching one voice	be_progressive	reach	voice		
PLAUS_0529	incongruent	0	test	They are reaching three reasons	be_progressive	reach	reason		
PLAUS_0530	incongruent	0	test	They are reaching three voices	be_progressive	reach	voice		
PLAUS_0531	incongruent	0	test	They are reaching two reasons	be_progressive	reach	reason		
PLAUS_0532	incongruent	0	test	They do not decide one blender	do_negation	decide	blender		
PLAUS_0533	incongruent	0	test	They do not demolish three golds	do_negation	demolish	gold		unseen_phase1:demolish
PLAUS_0534	incongruent	0	test	They do not demolish two golds	do_negation	demolish	gold		unseen_phase1:demolish
PLAUS_0535	incongruent	0	test	They do not flip three beans	do_negation	flip	bean		
PLAUS_0536	incongruent	0	test	They do not flip two beans	do_negation	flip	bean		
PLAUS_0537	incongruent	0	test	They do not flutter one torture	do_negation	flutter	torture		
PLAUS_0538	incongruent	0	test	They do not reach three reasons	do_negation	reach	reason		
PLAUS_0539	incongruent	0	test	They do not reach two reasons	do_negation	reach	reason		
PLAUS_0540	incongruent	0	test	They do not reach two voices	do_negation	reach	voice		
PLAUS_0541	strong_congruence	1	test	Every day he celebrates one party	present_3s	celebrate	party		
PLAUS_0542	strong_congruence	1	test	Every day he earns one money	present_3s	earn	money		
PLAUS_0543	strong_congruence	1	test	Every day he earns two moneys	present_3s	earn	money		
PLAUS_0544	strong_congruence	1	test	Every day she celebrates one party	present_3s	celebrate	party		
PLAUS_0545	strong_congruence	1	test	Every day she celebrates three parties	present_3s	celebrate	party		
PLAUS_0546	strong_congruence	1	test	Every day she earns one money	present_3s	earn	money		
PLAUS_0547	strong_congruence	1	test	Every day she sails one boat	present_3s	sail	boat		
PLAUS_0548	strong_congruence	1	test	Every day she sails two boats	present_3s	sail	boat		
PLAUS_0549	strong_congruence	1	test	Every day they celebrate three parties	present_3s	celebrate	party		
PLAUS_0550	strong_congruence	1	test	Every day they celebrate two parties	present_3s	celebrate	party		
PLAUS_0551	strong_congruence	1	test	He does not celebrate one party	do_negation	celebrate	party		
PLAUS_0552	strong_congruence	1	test	He does not celebrate six parties	do_negation	celebrate	party		
PLAUS_0553	strong_congruence	1	test	He does not earn one money	do_negation	earn	money		
PLAUS_0554	strong_congruence	1	test	He does not sail one boat	do_negation	sail	boat		
PLAUS_0555	strong_congruence	1	test	He is celebrating one party	be_progressive	celebrate	party		
PLAUS_0556	strong_congruence	1	test	He is earning three moneys	be_progressive	earn	money		
PLAUS_0557	strong_congruence	1	test	He is sailing one boat	be_progressive	sail	boat		
PLAUS_0558	strong_congruence	1	test	He is sailing two boats	be_progressive	sail	boat		
PLAUS_0559	strong_congruence	1	test	Last week he celebrated one party	simple_past	celebrate	party		
PLAUS_0560	strong_congruence	1	test	Last week he celebrated three parties	simple_past	celebrate	party		
PLAUS_0561	strong_congruence	1	test	Last week he celebrated two parties	simple_past	celebrate	party		
PLAUS_0562	strong_congruence	1	test	Last week he earned three moneys	simple_past	earn	money		
PLAUS_0563	strong_congruence	1	test	Last week he sailed three boats	simple_past	sail	boat		
PLAUS_0564	strong_congruence	1	test	Last week she celebrated three parties	simple_past	celebrate	party		
PLAUS_0565	strong_congruence	1	test	Last week she sailed one boat	simple_past	sail	boat		
PLAUS_0566	strong_congruence	1	test	Last week they celebrated one party	simple_past	celebrate	party		
PLAUS_0567	strong_congruence	1	test	Last week they celebrated three parties	simple_past	celebrate	party		
PLAUS_0568	strong_congruence	1	test	Last week they sailed one boat	simple_past	sail	boat		
PLAUS_0569	strong_congruence	1	test	She does not celebrate two parties	do_negation	celebrate	party		
PLAUS_0570	strong_congruence	1	test	She does not earn two moneys	do_negation	earn	money		
PLAUS_0571	strong_congruence	1	test	She does not sail three boats	do_negation	sail	boat		
PLAUS_0572	strong_congruence	1	test	She is celebrating one party	be_progressive	celebrate	party		
PLAUS_0573	strong_congruence	1	test	She is earning two moneys	be_progressive	earn	money		
PLAUS_0574	strong_congruence	1	test	She is sailing three boats	be_progressive	sail	boat		
PLAUS_0575	strong_congruence	1	test	They are celebrating one party	be_progressive	celebrate	party		
PLAUS_0576	strong_congruence	1	test	They are celebrating two parties	be_progressive	celebrate	party		
PLAUS_0577	strong_congruence	1	test	They are earning three moneys	be_progressive	earn	money		
PLAUS_0578	strong_congruence	1	test	They are sailing three boats	be_progressive	sail	boat		
PLAUS_0579	strong_congruence	1	test	They do not celebrate one party	do_negation	celebrate	party		
PLAUS_0580	strong_congruence	1	test	They do not sail one boat	do_negation	sail	boat		
PLAUS_0581	weak_congruence	1	test	Every day he expresses five mails	present_3s	express	mail		
PLAUS_0582	weak_congruence	1	test	Every day he expresses four mails	present_3s	express	mail		
PLAUS_0583	weak_congruence	1	test	Every day he expresses one mail	present_3s	express	mail		
PLAUS_0584	weak_congruence	1	test	Every day he expresses six mails	present_3s	express	mail		
PLAUS_0585	weak_congruence	1	test	Every day he expresses three mails	present_3s	express	mail		
PLAUS_0586	weak_congruence	1	test	Every day he expresses two mails	present_3s	express	mail		
PLAUS_0587	weak_congruence	1	test	Every day she expresses five mails	present_3s	express	mail		
PLAUS_0588	weak_congruence	1	test	Every day she expresses four mails	present_3s	express	mail		
PLAUS_0589	weak_congruence	1	test	Every day she expresses one mail	present_3s	express	mail		
PLAUS_0590	weak_congruence	1	test	Every day she expresses six mails	present_3s	express	mail		
PLAUS_0591	weak_congruence	1	test	Every day she expresses three mails	present_3s	express	mail		
PLAUS_0592	weak_congruence	1	test	Every day she expresses two mails	present_3s	express	mail		
PLAUS_0593	weak_congruence	1	test	Every day they express two mails	present_3s	express	mail		
PLAUS_0594	weak_congruence	1	test	He does not express one mail	do_negation	express	mail		
PLAUS_0595	weak_congruence	1	test	He does not express three mails	do_negation	express	mail		
PLAUS_0596	weak_congruence	1	test	He does not express two mails	do_negation	express	mail		
PLAUS_0597	weak_congruence	1	test	He is expressing three mails	be_progressive	express	mail		
PLAUS_0598	weak_congruence	1	test	He is expressing two mails	be_progressive	express	mail		
PLAUS_0599	weak_congruence	1	test	Last week he expressed one mail	simple_past	express	mail		
PLAUS_0600	weak_congruence	1	test	Last week he expressed three mails	simple_past	express	mail		
PLAUS_0601	weak_congruence	1	test	Last week he expressed two mails	simple_past	express	mail		
PLAUS_0602	weak_congruence	1	test	Last week she expressed one mail	simple_past	express	mail		
PLAUS_0603	weak_congruence	1	test	Last week she expressed three mails	simple_past	express	mail		
PLAUS_0604	weak_congruence	1	test	Last week she expressed two mails	simple_past	express	mail		
PLAUS_0605	weak_congruence	1	test	Last week they expressed five mails	simple_past	express	mail		
PLAUS_0606	weak_congruence	1	test	Last week they expressed one mail	simple_past	express	mail		
PLAUS_0607	weak_congruence	1	test	Last week they expressed six mails	simple_past	express	mail		
PLAUS_0608	weak_congruence	1	test	Last week they expressed three mails	simple_past	express	mail		
PLAUS_0609	weak_congruence	1	test	Last week they expressed two mails	simple_past	express	mail		
PLAUS_0610	weak_congruence	1	test	She does not express one mail	do_negation	express	mail		
PLAUS_0611	weak_congruence	1	test	She does not express three mails	do_negation	express	mail		
PLAUS_0612	weak_congruence	1	test	She does not express two mails	do_negation	express	mail		
PLAUS_0613	weak_congruence	1	test	She is expressing one mail	be_progressive	express	mail		
PLAUS_0614	weak_congruence	1	test	She is expressing two mails	be_progressive	express	mail		
PLAUS_0615	weak_congruence	1	test	They are expressing one mail	be_progressive	express	mail		
PLAUS_0616	weak_congruence	1	test	They are expressing six mails	be_progressive	express	mail		
PLAUS_0617	weak_congruence	1	test	They are expressing three mails	be_progressive	express	mail		
PLAUS_0618	weak_congruence	1	test	They are expressing two mails	be_progressive	express	mail		
PLAUS_0619	weak_congruence	1	test	They do not express one mail	do_negation	express	mail		
PLAUS_0620	weak_congruence	1	test	They do not express two mails	do_negation	express	mail		
